LIMIT_BAL,EDUCATION,SEX_MAR,AgeBin,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Closeness_1,Closeness_2,Closeness_3,Closeness_4,Closeness_5,Closeness_6,diff,default
30000,1,4,1,-1,-1,-1,-1,-1,-1,8326,557,8557,8400,20966,13638,557,8000,43,20109,222,62,21674,29443,21443,21600,9034,16362,31451,0
260000,2,4,2,-1,-1,-1,-1,-1,-1,165,165,274,165,333,165,165,274,165,333,165,293,259835,259835,259726,259835,259667,259835,-128,0
50000,2,1,5,-1,-1,-1,-1,-1,-1,51350,50350,49289,49058,47512,48930,50908,1800,1800,1800,2200,1774,-1350,-350,711,942,2488,1070,236207,0
30000,2,2,1,2,2,2,2,2,2,26795,29654,28879,30892,30500,0,3300,0,2500,0,0,0,3205,346,1121,-892,-500,30000,140920,0
50000,3,1,4,-1,-1,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,0,0,-1400,50000,50000,50000,50000,50000,51400,0
340000,3,2,3,-1,-1,-1,-1,-1,-1,183139,179156,170491,158370,151685,143623,9000,9000,7000,6000,5400,5000,156861,160844,169509,181630,188315,196377,945064,0
170000,2,2,2,-1,-1,2,-1,-1,-1,2600,5234,2394,7794,5920,2798,5234,0,8000,1500,2798,2600,167400,164766,167606,162206,164080,167202,6608,0
20000,2,2,1,1,2,-1,-1,-1,-1,20415,18266,18921,19297,18926,17717,1264,1249,625,700,1000,1000,-415,1734,1079,703,1074,2283,107704,0
230000,1,2,2,-1,-1,-1,-1,-1,-1,1246,3284,4283,3476,3283,426,3312,4309,3549,3297,426,1390,228754,226716,225717,226524,226717,229574,-285,0
460000,1,2,1,-1,-1,-1,-1,-1,-1,460609,427584,373370,285926,264644,247298,18138,15481,10000,9072,8945,8567,-609,32416,86630,174074,195356,212702,1989228,0
20000,2,2,4,1,2,2,2,-1,-1,17819,18239,19094,12393,13037,13817,1000,1500,0,1000,1000,1000,2181,1761,906,7607,6963,6183,88899,0
210000,1,2,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,210000,210000,210000,210000,210000,210000,0,1
30000,2,2,1,2,2,2,-1,-1,-1,29894,31423,30392,28314,29076,30065,2300,0,784,984,1400,0,106,-1423,-392,1686,924,-65,173696,0
50000,2,4,2,1,3,2,2,2,2,47629,46592,47517,48439,49418,50326,0,2000,2000,1900,1900,1900,2371,3408,2483,1561,582,-326,280221,1
130000,1,2,1,1,-1,2,2,-1,-1,-888,5806,888,0,5087,3103,6694,0,0,5087,3103,2490,130888,124194,129112,130000,124913,126897,-3378,0
30000,3,4,1,2,2,2,2,2,3,15335,14804,16546,15985,17869,17291,0,2300,0,2300,0,0,14665,15196,13454,14015,12131,12709,93230,1
60000,2,1,2,-1,-1,-1,2,2,2,10560,11312,13050,12578,14008,13179,1200,1900,0,1600,0,500,49440,48688,46950,47422,45992,46821,69487,1
160000,2,4,1,-1,-1,-1,-1,-1,2,1426,326,1976,810,2165,1997,326,1976,810,2165,0,28377,158574,159674,158024,159190,157835,158003,-24954,0
180000,2,4,2,-1,-1,-1,-1,-1,-1,54797,56909,57466,58609,59828,59842,3000,2100,2100,2163,1000,2203,125203,123091,122534,121391,120172,120158,334885,0
460000,3,4,2,-1,-1,-1,-1,-1,-1,89747,89175,102350,134878,162715,203451,5000,15000,35000,30000,43451,20000,370253,370825,357650,325122,297285,256549,633865,0
30000,3,2,4,2,-1,-1,-1,-1,-1,34775,35946,37685,33305,28305,20371,1733,2452,1072,1089,3101,5000,-4775,-5946,-7685,-3305,1695,9629,175940,0
280000,2,1,2,-1,-1,-2,-2,-2,-2,143650,0,0,0,0,0,0,0,0,0,0,0,136350,280000,280000,280000,280000,280000,143650,0
100000,2,2,2,1,-2,-2,-2,-1,-1,0,0,0,0,79679,79691,0,0,0,79679,3300,3210,100000,100000,100000,100000,20321,20309,73181,0
30000,2,2,1,6,5,4,3,2,-1,32875,32101,31071,30136,28496,29675,0,0,0,0,1642,0,-2875,-2101,-1071,-136,1504,325,182712,1
150000,1,4,1,-1,-1,-1,-1,-1,-1,39215,49300,53030,65006,50515,0,11200,16000,12376,1109,0,0,110785,100700,96970,84994,99485,150000,216381,0
200000,2,2,3,-1,-1,-1,-1,-1,-1,11418,2541,10599,13865,6177,5519,2541,10599,13865,0,5519,2358,188582,197459,189401,186135,193823,194481,15237,0
150000,1,2,1,-1,-1,-1,-1,-1,-1,123767,18479,7672,1736,82188,67578,20732,7672,1736,82178,5000,2600,26233,131521,142328,148264,67812,82422,181502,0
370000,2,2,3,-1,-1,-1,-1,2,2,162526,168389,338660,221808,222304,217704,10000,10000,114000,10000,0,9000,207474,201611,31340,148192,147696,152296,1178391,0
200000,1,4,2,-1,-1,-1,-1,-1,-2,2603,11381,0,1000,0,0,11381,0,1000,0,0,0,197397,188619,200000,199000,200000,200000,2603,0
200000,1,2,2,-1,-1,-1,-1,-1,-1,10760,11945,14562,22457,15569,9819,2000,5000,10000,5000,602,10000,189240,188055,185438,177543,184431,190181,52510,0
30000,1,4,1,2,2,6,6,5,4,1800,1800,1800,1800,1200,600,0,0,0,0,0,0,28200,28200,28200,28200,28800,29400,9000,0
210000,2,4,1,-1,-1,-1,-1,-1,-1,190,-310,1527,1901,0,2706,0,3054,2189,0,2706,0,209810,210310,208473,208099,210000,207294,-1935,0
120000,2,2,3,-1,-1,-1,-1,-1,-1,94218,95129,172957,85332,87103,71237,3415,3002,3177,3271,2702,2620,25782,24871,-52957,34668,32897,48763,587789,0
470000,2,2,2,-1,-1,-1,-1,-1,-1,218675,225519,230011,234639,239502,244328,8717,8000,6671,6882,6960,8751,251325,244481,239989,235361,230498,225672,1346693,0
60000,4,2,2,-1,-1,-1,-1,-1,-1,183,1419,3541,2248,0,449,1419,3541,2248,0,449,0,59817,58581,56459,57752,60000,59551,183,0
260000,1,1,4,-1,3,2,-1,-1,-1,1361,1188,792,792,396,2289,0,0,396,0,2289,164047,258639,258812,259208,259208,259604,257711,-159914,0
80000,2,1,1,-1,-1,-1,-1,-1,-1,390,390,390,540,540,540,390,390,540,540,540,390,79610,79610,79610,79460,79460,79460,0,1
100000,3,2,3,-1,-1,-1,-1,-1,-1,46104,47146,48162,48806,49910,51400,2086,2102,1746,1890,2400,0,53896,52854,51838,51194,50090,48600,281304,0
200000,1,1,2,1,-2,-1,-1,-1,-1,-57,-382,1293,968,643,318,0,2000,0,0,0,1370,200057,200382,198707,199032,199357,199682,-587,0
360000,3,1,2,1,1,-1,-1,-1,-1,277040,-22960,338600,22960,22960,0,0,361560,22960,0,0,0,82960,382960,21400,337040,337040,360000,254080,0
70000,2,2,1,2,2,2,2,2,-1,31455,34623,34757,35888,35180,35941,4000,1000,2000,0,1500,3000,38545,35377,35243,34112,34820,34059,196344,1
420000,3,1,3,2,-1,-1,-1,-1,-1,520453,520643,517746,428655,352793,350036,18500,20000,16000,11717,12000,12000,-100453,-100643,-97746,-8655,67207,69964,2600109,0
150000,1,2,2,1,2,2,-2,-2,-2,4605,4390,-25,-25,-25,-25,22,0,0,0,0,0,145395,145610,150025,150025,150025,150025,8873,0
240000,2,1,3,-1,-1,-1,-2,-1,-1,8421,14201,-28,-401,5109,7001,14230,0,0,7000,2000,3919,231579,225799,240028,240401,234891,232999,7154,0
360000,1,4,3,1,-1,-1,-1,-1,-1,0,7221,26194,0,3550,2511,7221,26194,0,3550,2511,6895,360000,352779,333806,360000,356450,357489,-6895,0
390000,2,2,2,-1,-1,-1,-1,-1,-1,98984,102158,96446,87912,89991,91470,5700,4000,3200,3500,3100,3000,291016,287842,293554,302088,300009,298530,544461,0
180000,2,2,1,-1,-1,-1,-1,-1,-1,11599,644,644,29944,644,264,644,644,29944,644,264,1024,168401,179356,179356,150056,179356,179736,10575,0
50000,1,4,1,-1,-1,-1,-1,-1,-1,2058,287,3423,0,3198,0,287,3423,0,3198,0,0,47942,49713,46577,50000,46802,50000,2058,0
180000,2,4,1,-1,-1,-1,-1,-1,-1,88846,89730,93682,103273,104492,109818,3279,6428,13669,3816,8048,3501,91154,90270,86318,76727,75508,70182,551100,1
200000,2,1,3,1,2,-1,-1,-1,-1,69963,67223,69167,69289,70333,70610,0,2943,2301,2374,2500,5300,130037,132777,130833,130711,129667,129390,401167,0
50000,2,1,2,1,-2,-2,-2,-2,-1,0,0,0,0,0,4473,0,0,0,0,4473,1650,50000,50000,50000,50000,50000,45527,-1650,0
280000,2,2,1,-1,-1,-1,-2,-2,-1,330,9500,0,0,0,261,9500,0,0,0,261,0,279670,270500,280000,280000,280000,279739,330,0
90000,2,4,3,-2,-2,-2,-2,-2,-1,9663,69279,59483,3065,854,2328,69616,59483,26665,854,2334,10825,80337,20721,30517,86935,89146,87672,-25105,0
420000,1,1,3,2,2,-1,-1,-1,-1,436968,428712,425345,354852,353113,353720,0,16100,13000,14064,111170,11300,-16968,-8712,-5345,65148,66887,66280,2187076,0
70000,2,2,2,1,2,-1,-1,-1,2,7204,5326,5954,1069,4711,4514,0,5954,0,4514,0,0,62796,64674,64046,68931,65289,65486,18310,0
170000,2,2,2,-1,-1,-1,-1,-1,-1,1837,1328,321,0,3857,0,1328,324,0,3857,0,253,168163,168672,169679,170000,166143,170000,1581,0
210000,1,4,3,1,-2,-2,-1,-1,-1,0,0,0,486,836,836,0,0,486,836,0,0,210000,210000,210000,209514,209164,209164,836,1
80000,1,1,2,-1,-1,-1,-1,-1,-1,75593,71643,49481,38427,34683,159,2503,1508,1500,1600,279,0,4407,8357,30519,41573,45317,79841,262596,0
70000,1,4,3,-1,-1,-1,-1,-1,-1,62319,65102,63529,61778,42092,36751,6000,4000,3000,5000,5000,2000,7681,4898,6471,8222,27908,33249,306571,0
100000,2,1,1,2,2,2,3,3,2,82781,85536,90018,91151,89429,91185,5000,6800,3500,0,3400,3500,17219,14464,9982,8849,10571,8815,507900,0
60000,3,2,2,2,2,2,-1,-1,-1,30841,34336,33489,35615,38027,39239,4000,0,3000,3000,2000,3000,29159,25664,26511,24385,21973,20761,196547,0
350000,2,2,1,-1,-1,-1,-1,-1,-1,36151,37624,38568,39569,41162,41961,2056,2000,2000,2004,2067,2060,313849,312376,311432,310431,308838,308039,222848,0
180000,2,4,2,1,-2,-2,-2,-1,-1,0,0,0,0,1482,0,0,0,0,1482,0,9262,180000,180000,180000,180000,178518,180000,-9262,0
200000,2,2,2,-1,-1,-1,-1,-1,-1,67825,70193,64997,60907,62452,62191,10000,3000,2154,2500,2400,2300,132175,129807,135003,139093,137548,137809,366211,0
120000,1,4,1,-1,-1,-1,-1,-1,-1,67519,110908,46025,43887,36207,24612,3000,2100,2700,2000,1127,2202,52481,9092,73975,76113,83793,95388,316029,0
70000,2,4,1,-1,-1,-2,-1,-1,-1,16366,15500,9660,6208,702,4320,1000,9660,6208,702,4320,1650,53634,54500,60340,63792,69298,65680,29216,0
200000,1,2,1,-1,-1,-1,-1,-1,2,21326,30928,124497,126854,139660,145455,10000,95000,4552,15002,8000,0,178674,169072,75503,73146,60340,54545,456166,0
200000,1,4,2,-1,-1,-1,-1,-1,-1,10140,9956,16636,38409,8958,4573,9984,16754,38522,8983,4585,4549,189860,190044,183364,161591,191042,195427,5295,0
50000,1,1,2,-1,-1,-1,-1,-1,-1,21912,22939,23647,24118,24729,25267,1685,1393,864,1000,950,936,28088,27061,26353,25882,25271,24733,135784,0
290000,1,1,3,-1,-1,-1,-1,-1,-1,4599,28420,7051,20356,17803,2722,28420,7051,20000,17803,2722,14979,285401,261580,282949,269644,272197,287278,-10024,0
120000,2,2,1,-1,-1,-1,-1,-1,-1,74831,78082,80333,82497,84438,86332,4000,3062,3000,2773,3000,1899,45169,41918,39667,37503,35562,33668,468779,0
220000,2,4,2,-1,-1,-1,-1,-1,-1,1918,4626,5602,769,5595,2538,4626,5602,769,5595,2538,1686,218082,215374,214398,219231,214405,217462,232,0
50000,3,2,4,-1,-1,-1,-2,-2,-2,43140,43496,0,0,0,0,2500,0,0,0,0,0,6860,6504,50000,50000,50000,50000,84136,0
360000,1,2,2,1,-1,2,-1,-1,-1,0,2819,2600,2800,2800,0,2819,0,200,0,0,0,360000,357181,357400,357200,357200,360000,8000,0
140000,2,2,3,-1,-1,-1,-1,-1,-1,36856,27919,24865,22892,50652,47334,1500,1273,607,41774,1712,1563,103144,112081,115135,117108,89348,92666,162089,0
30000,2,4,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,30000,30000,30000,30000,30000,30000,0,0
130000,2,4,1,-2,-2,-2,-2,-2,-2,136,0,0,0,0,0,0,0,0,0,0,0,129864,130000,130000,130000,130000,130000,136,0
140000,1,4,2,-1,2,-1,-1,-1,-1,2736,1276,2552,1276,1276,1276,0,2552,0,1276,1276,1276,137264,138724,137448,138724,138724,138724,4012,0
260000,2,2,2,-1,-1,-1,2,2,2,3689,3992,503,503,503,503,3993,503,0,0,0,1200,256311,256008,259497,259497,259497,259497,3997,0
50000,3,4,4,-1,-1,-1,-1,-1,-1,22136,23165,24178,24659,25175,25832,1388,1401,882,913,1075,782,27864,26835,25822,25341,24825,24168,138704,0
60000,2,1,2,-1,-1,-1,-1,-1,-1,56228,56861,58152,58615,54338,55915,2147,4740,1926,2597,2638,2478,3772,3139,1848,1385,5662,4085,323583,0
20000,1,2,2,-1,-1,-1,-2,-2,-2,7075,7860,0,0,0,0,1000,0,0,0,0,0,12925,12140,20000,20000,20000,20000,13935,0
250000,3,4,1,-1,-1,-1,-1,-1,-1,188526,188454,176634,159655,139273,117986,7002,6500,6000,5500,4000,3847,61474,61546,73366,90345,110727,132014,937679,0
20000,3,2,1,-1,-1,-1,-1,-1,2,20443,19038,38730,-210,690,150,1558,1400,400,1290,0,780,-443,962,-18730,20210,19310,19850,73413,0
200000,3,4,1,-1,-1,-1,-1,-1,-1,1945,995,2234,3678,32405,30943,1000,2244,3678,31996,1097,1579,198055,199005,197766,196322,167595,169057,30606,0
50000,3,4,1,-1,-1,-1,-1,-1,-1,6954,6032,6529,7533,7857,4424,2161,1000,1004,3004,1005,2006,43046,43968,43471,42467,42143,45576,29149,0
210000,2,2,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,210000,210000,210000,210000,210000,210000,0,0
110000,1,2,1,1,-2,-2,-1,-1,-1,0,0,0,9150,1960,3930,0,0,9150,0,3930,0,110000,110000,110000,100850,108040,106070,1960,0
20000,2,2,1,1,2,2,2,-1,-1,2013,1837,3831,2825,1970,1735,0,2212,0,0,175,0,17987,18163,16169,17175,18030,18265,11824,0
250000,1,2,2,-1,-1,-1,-1,-1,-1,61331,42741,43214,36847,23230,21139,3000,2000,1048,1006,1507,10000,188669,207259,206786,213153,226770,228861,209941,0
10000,2,2,1,-1,-1,-2,-2,-2,-2,9900,0,0,0,0,0,0,0,0,0,0,0,100,10000,10000,10000,10000,10000,9900,1
140000,1,4,2,-1,-1,-1,-1,-1,-1,4717,5329,5445,5328,6243,21030,5329,5445,5328,6243,21030,10266,135283,134671,134555,134672,133757,118970,-5549,0
100000,2,4,1,-1,-1,2,-1,-1,-1,87401,93476,91077,92885,94831,96907,7497,0,3324,3442,3653,4449,12599,6524,8923,7115,5169,3093,534212,1
130000,3,2,3,3,2,2,2,2,2,19085,18491,20579,19950,21625,21129,0,2400,0,2000,0,1800,110915,111509,109421,110050,108375,108871,114659,1
80000,1,4,1,-1,-1,-1,-1,-1,-1,78358,826,-507,3129,1956,4246,826,0,4969,4990,2500,4000,1642,79174,80507,76871,78044,75754,70723,0
350000,3,2,2,-2,-2,-1,-1,-1,-1,362,792,3015,6980,8762,7532,792,3019,4580,4000,284,1000,349638,349208,346985,343020,341238,342468,13768,0
140000,3,1,3,-1,-1,-2,-2,-2,-2,1553,0,0,0,0,0,0,0,0,0,0,0,138447,140000,140000,140000,140000,140000,1553,0
120000,2,2,2,1,-2,-2,-2,-1,-1,0,0,0,0,197,0,0,0,0,197,0,0,120000,120000,120000,120000,119803,120000,0,0
480000,3,1,3,-1,-1,-1,-1,-1,2,277803,287770,296399,314867,331653,324093,16000,15000,25000,22000,5000,10000,202197,192230,183601,165133,148347,155907,1739585,0
20000,2,4,1,-1,-1,-1,-1,3,2,3980,5075,5979,6796,6463,2255,1318,1183,1000,0,0,2440,16020,14925,14021,13204,13537,17745,24607,1
30000,2,1,3,-1,-1,-1,-1,-1,-1,24643,24963,24428,23598,23696,23147,2496,1357,1000,843,993,853,5357,5037,5572,6402,6304,6853,136933,0
500000,2,4,3,-1,-1,-1,-1,-1,-1,185627,182655,180782,194893,93416,94255,8000,9387,20000,3525,3338,3450,314373,317345,319218,305107,406584,405745,883928,0
360000,3,1,4,-1,-1,-1,-1,-1,-2,23439,19112,10730,20530,987,837,5000,1200,10000,987,0,1017,336561,340888,349270,339470,359013,359163,57431,0
90000,2,2,2,1,-1,-1,-2,-2,-1,0,2098,0,0,0,501,2098,0,0,0,501,0,90000,87902,90000,90000,90000,89499,0,0
90000,3,2,3,-1,-1,-1,-1,-1,-1,94393,93361,91820,48220,45766,43343,3820,3785,1721,1651,1661,2147,-4393,-3361,-1820,41780,44234,46657,402118,0
150000,1,4,2,-1,-1,-2,-2,-2,-2,717,-959,-959,-959,-959,-959,0,0,0,0,0,0,149283,150959,150959,150959,150959,150959,-4078,0
130000,3,2,3,1,-1,2,-1,-1,-1,0,10152,9840,11671,11914,12155,10152,0,2000,431,438,244,130000,119848,120160,118329,118086,117845,42467,0
10000,1,2,1,-1,2,-1,-1,-1,-2,10252,5677,2735,4564,0,0,0,2735,4564,0,0,0,-252,4323,7265,5436,10000,10000,15929,0
70000,2,1,2,-1,-1,-1,-1,-1,-1,32507,29775,31273,33739,34632,33746,3000,2000,3000,1600,1500,1600,37493,40225,38727,36261,35368,36254,182972,0
220000,1,2,2,-1,-1,-1,-1,-1,-1,207384,213290,219202,222114,173898,166686,9252,11000,8769,6678,6053,6235,12616,6710,798,-2114,46102,53314,1154587,0
150000,1,4,1,-2,-2,-2,-2,-2,-2,23414,23349,0,3180,0,13649,1000,0,3180,0,13649,1000,126586,126651,150000,146820,150000,136351,44763,0
140000,3,3,3,-1,-1,-1,-1,-1,-1,75883,67073,57233,52295,49047,38796,2536,5017,10012,10013,3010,6015,64117,72927,82767,87705,90953,101204,303724,0
160000,2,2,2,2,2,-1,-1,-1,-1,160285,156328,159322,124363,126802,129365,0,7661,4607,4602,4671,4780,-285,3672,678,35637,33198,30635,830144,0
80000,1,4,1,-1,-1,-1,-2,-2,-1,825,825,-6042,-6867,-8692,54375,825,0,0,0,150000,10000,79175,79175,86042,86867,88692,25625,-126401,0
50000,3,1,2,-1,-1,-2,-2,-2,-2,44574,0,0,0,0,0,0,0,0,0,0,0,5426,50000,50000,50000,50000,50000,44574,0
20000,2,1,2,-1,-1,-1,2,2,-1,9622,10974,14963,15123,14741,15340,1511,4500,700,0,1000,1500,10378,9026,5037,4877,5259,4660,71552,0
10000,4,4,1,-1,-1,-1,-1,-1,-2,7691,8107,8036,8099,0,0,1192,1000,162,0,0,0,2309,1893,1964,1901,10000,10000,29579,0
320000,2,4,2,-1,-1,-1,-1,-1,-1,7806,2944,11755,52566,36658,42332,2944,11768,52592,0,42332,27435,312194,317056,308245,267434,283342,277668,16990,0
290000,1,2,3,-1,-1,-1,-1,-1,-1,550,550,550,550,550,550,550,550,550,550,550,0,289450,289450,289450,289450,289450,289450,550,0
50000,1,2,3,-1,-1,-1,-1,2,-1,49390,50612,29975,30559,29433,30045,2449,1778,2382,0,1251,1051,610,-612,20025,19441,20567,19955,211103,0
140000,2,2,4,-2,-2,-2,-2,-2,-2,4885,649,-9,-9,3177,-10,650,0,0,3186,0,0,135115,139351,140009,140009,136823,140010,4847,0
140000,1,2,2,-1,-1,-1,-1,-1,-1,132629,135901,138858,97585,95447,91717,5406,5700,3600,13500,3466,3333,7371,4099,1142,42415,44553,48283,657132,0
50000,2,2,3,-1,-1,-1,-1,-1,-1,3126,25362,23683,22833,1352,20791,25368,1237,457,1354,20794,540,46874,24638,26317,27167,48648,29209,47397,0
360000,1,2,2,-1,2,-1,-1,-1,-2,9,9,2009,1029,0,0,0,2000,0,0,0,399,359991,359991,357991,358971,360000,360000,657,1
140000,3,1,3,-1,-1,-1,-1,-1,-1,139445,137950,133250,98147,98924,95100,5500,5000,3500,3510,3500,3500,555,2050,6750,41853,41076,44900,678306,1
280000,2,2,3,-2,-2,-2,-2,-2,-2,9517,36527,14899,18374,13369,8854,36527,14927,18410,13369,8854,17863,270483,243473,265101,261626,266631,271146,-8410,0
410000,1,2,2,-1,-1,-1,-1,-1,-1,59728,66109,67396,70701,74590,78380,8000,3000,4400,5000,5033,345,350272,343891,342604,339299,335410,331620,391126,0
30000,1,4,1,-1,-1,-1,-1,-1,-1,125,125,125,4671,25871,15222,125,125,4671,25000,3000,2256,29875,29875,29875,25329,4129,14778,10962,0
50000,3,2,4,1,2,2,-2,-2,-2,4446,4166,0,0,0,0,0,0,0,0,0,0,45554,45834,50000,50000,50000,50000,8612,0
60000,2,4,1,-1,-1,-1,-1,-1,-1,57171,58656,53271,54331,55513,56898,2464,1932,1944,2057,2351,1963,2829,1344,6729,5669,4487,3102,323129,0
170000,2,4,1,-1,-1,-1,-1,-1,-1,47742,45529,42805,38017,39239,39411,2105,2447,1200,3000,2000,1500,122258,124471,127195,131983,130761,130589,240491,0
230000,2,2,1,-1,-1,-1,-1,-1,-1,651,651,651,0,651,1496,651,651,0,651,1496,1953,229349,229349,229349,230000,229349,228504,-1302,0
30000,2,2,1,-1,-1,-1,2,2,2,29883,27523,31010,30207,31203,30554,2000,4273,0,2640,0,1500,117,2477,-1010,-207,-1203,-554,169967,1
360000,1,2,3,-1,-1,-1,-1,-1,-1,5658,4164,2469,0,5724,7334,4164,2469,0,5724,7334,5221,354342,355836,357531,360000,354276,352666,437,0
360000,1,1,2,-1,-1,-1,-1,-1,-1,98048,69568,22030,498,3150,1074,4000,5000,498,3150,1074,2416,261952,290432,337970,359502,356850,358926,178230,0
150000,1,2,2,-1,-1,-2,-2,-2,-2,421504,299860,300000,0,0,0,17000,17000,0,0,0,0,-271504,-149860,-150000,150000,150000,150000,987364,0
110000,3,2,2,-1,-1,-1,-1,-1,-2,2309,3238,250,3100,0,0,1002,450,3100,0,0,0,107691,106762,109750,106900,110000,110000,4345,0
280000,1,2,2,-1,-1,-1,-1,-1,-1,32068,31915,34433,31236,0,500,5000,5000,5000,0,500,4800,247932,248085,245567,248764,280000,279500,109852,0
200000,1,1,2,-1,-1,-1,-1,-1,-1,2896,10706,10323,8440,4963,10222,10720,3014,1027,2022,10017,2030,197104,189294,189677,191560,195037,189778,18720,1
50000,3,2,2,1,-2,-2,-1,-1,-2,0,0,0,1000,0,0,0,0,1000,0,0,0,50000,50000,50000,49000,50000,50000,0,0
150000,2,2,1,-1,-1,-1,-1,-1,-1,79426,71364,71219,56277,54231,55243,3003,2503,1880,1875,2666,1396,70574,78636,78781,93723,95769,94757,374437,1
360000,1,2,2,-1,-1,-1,-1,-1,-1,331365,338400,493,0,2030,2112,15000,493,0,2030,2112,750,28635,21600,359507,360000,357970,357888,654015,0
130000,3,1,3,-1,-1,-1,-1,-1,-1,119466,116833,106524,89412,86993,87433,5044,5067,5013,5002,4002,5009,10534,13167,23476,40588,43007,42567,577524,0
230000,3,2,3,-1,-1,-1,-1,-2,-1,500,14883,33151,0,0,469,14883,20757,0,0,469,716,229500,215117,196849,230000,230000,229531,12178,0
480000,2,4,3,-1,-1,-1,-1,-1,-1,2475,995,3647,7621,1735,302818,1000,3652,7626,1740,302823,19608,477525,479005,476353,472379,478265,177182,-17158,0
30000,3,2,2,2,-1,-1,-1,-1,-1,28852,29777,29478,30290,27803,25762,1700,1700,1500,1500,1500,1500,1148,223,522,-290,2197,4238,162562,1
150000,2,4,3,-1,-1,-1,-1,-1,-1,89341,79904,72182,61014,49502,46055,5000,6000,3000,2000,10000,5000,60659,70096,77818,88986,100498,103945,366998,0
500000,1,1,3,-1,-1,-1,-1,-1,-1,29365,94120,36511,18323,7865,7960,94135,36575,18323,13445,9016,7077,470635,405880,463489,481677,492135,492040,15573,0
220000,2,2,3,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,220000,220000,220000,220000,220000,220000,0,1
360000,1,4,4,-2,-2,-2,-2,-2,-2,437,241,0,0,0,2628,241,0,0,0,2628,163,359563,359759,360000,360000,360000,357372,274,1
160000,2,2,3,-1,-1,-1,-1,-1,-1,165686,169969,170142,119529,122059,111378,8450,5289,4022,4195,3986,3958,-5686,-9969,-10142,40471,37941,48622,828863,1
270000,2,4,3,-1,-1,-1,-2,-2,-2,12263,10025,0,0,0,0,10025,0,0,0,0,0,257737,259975,270000,270000,270000,270000,12263,0
610000,1,2,2,-1,-1,-1,-1,-1,-1,269672,274882,276887,260761,266747,271886,10000,11000,10000,11000,10000,10000,340328,335118,333113,349239,343253,338114,1558835,0
20000,3,2,1,-1,-1,-1,-1,-1,-1,4453,7997,6573,7422,4381,11718,8019,6779,7547,4589,12000,7556,15547,12003,13427,12578,15619,8282,-3946,0
70000,2,2,1,1,3,2,-1,-1,2,9192,8905,8611,8879,9746,8710,0,0,400,1000,0,700,60808,61095,61389,61121,60254,61290,51943,1
260000,1,2,2,-1,-1,-1,-1,-1,-1,51133,60247,63615,71839,75506,78647,10000,5000,10000,5000,5000,10000,208867,199753,196385,188161,184494,181353,355987,0
30000,2,1,3,-1,-1,-1,-1,-1,-1,778,5898,8610,8402,10878,10790,5900,3000,299,3000,608,274,29222,24102,21390,21598,19122,19210,32275,1
20000,2,2,2,1,2,-1,-1,-1,-1,20690,20075,19492,19859,19232,15608,0,1500,805,7000,542,242,-690,-75,508,141,768,4392,104867,1
160000,3,4,1,-1,-1,-1,-1,-1,-1,141,-756,11520,1520,5171,3716,201,13040,0,5171,3716,107,159859,160756,148480,158480,154829,156284,-923,0
20000,2,4,1,-1,-1,-1,-1,-1,-1,16575,17629,18552,15562,16308,17034,1327,1250,800,1000,1000,1000,3425,2371,1448,4438,3692,2966,95283,0
330000,1,1,5,-2,-2,-2,-2,-2,-2,14897,19364,906,2342,1702,882,19364,906,2342,1702,882,1940,315103,310636,329094,327658,328298,329118,12957,0
70000,2,2,1,-1,-1,-1,2,2,2,50224,58639,11512,10586,20389,17369,10000,10000,0,10000,0,33000,19776,11361,58488,59414,49611,52631,105719,0
300000,1,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,300000,300000,300000,300000,300000,300000,0,0
280000,2,4,2,2,2,2,2,2,-1,254307,257669,226452,215692,194206,185854,9100,5509,7604,0,9200,6400,25693,22331,53548,64308,85794,94146,1296367,0
180000,2,2,2,-1,-1,-1,-1,-1,-1,47050,49282,50159,51336,54332,56249,3000,2000,2011,4000,3000,3000,132950,130718,129841,128664,125668,123751,291397,0
50000,1,4,4,-1,-1,-1,-1,-1,-1,51016,49000,20356,20241,20304,20119,2098,1303,698,719,716,833,-1016,1000,29644,29759,29696,29881,174669,0
230000,3,4,2,-2,-2,-2,-1,2,-1,122344,115723,44178,4221,4009,8990,5492,2600,7797,0,5180,4606,107656,114277,185822,225779,225991,221010,273790,1
200000,2,2,4,-1,-1,-1,-1,-1,-1,9754,55904,8720,4410,1186,28679,56243,8860,4410,1186,28679,0,190246,144096,191280,195590,198814,171321,9275,1
250000,2,2,2,-1,-1,-1,-1,2,-1,5724,6729,4973,9693,799,4295,2000,2305,4720,0,4305,0,244276,243271,245027,240307,249201,245705,18883,0
